,0,1
0,-0.00398762244731,2.53607106209
1,7.07097911835,-0.122662618756
2,5.72111225128,-0.838432312012
3,0.807677865028,1.14377343655
4,1.25959193707,0.538642048836
5,5.79819345474,-0.644265115261
6,1.35787510872,0.0140181761235
7,7.34334897995,0.0134517718107
8,6.96479654312,-0.808558523655
9,1.26237738132,-0.397712945938
10,6.73508310318,-0.970543324947
11,7.53506469727,-0.879711091518
12,2.94018173218,-0.347783625126
13,3.63340950012,-1.36136245728
14,-1.88987958431,1.15996062756
15,2.76720833778,6.86183261871
16,7.28894758224,0.0774861127138
17,7.06282949448,-0.398710638285
18,7.16532516479,-0.515548467636
19,7.12361860275,-0.175381779671
20,3.05014395714,-1.35422897339
21,7.12062883377,-0.58998966217
22,8.70844078064,5.03167629242
23,7.09053659439,-0.308041274548
24,0.668792665005,2.22568559647
25,3.75904369354,1.94456064701
26,2.90488147736,2.27561354637
27,-0.10765402019,4.29410934448
28,9.3555021286,-0.46611392498
29,8.7823638916,4.89325332642
30,1.46432054043,-0.591090559959
31,3.41355681419,-1.36512744427
32,2.92341685295,-1.66823744774
33,2.48153948784,-1.7314978838
34,2.31505775452,-1.53341221809
35,8.78946208954,0.698329210281
36,8.8324804306,0.685009837151
37,8.74567890167,0.463242888451
38,6.80057191849,3.2183368206
39,8.7896938324,1.25389182568
40,8.76861381531,0.427169203758
41,8.731965065,3.57039761543
42,-1.3773431778,3.95873308182
43,4.48685312271,5.82567644119
44,4.74448251724,1.47015333176
45,6.0513677597,6.44383144379
46,-0.595779418945,0.0438402332366
47,5.98223638535,1.95082592964
48,7.5248670578,1.96471595764
49,7.50171852112,2.85079646111
50,7.25703716278,-0.638732969761
51,-1.44935154915,1.85848975182
52,-1.91123354435,1.5008276701
53,5.89598894119,-1.68728804588
54,6.54574537277,-1.4758887291
55,6.94574117661,-1.7940120697
56,3.41529536247,4.47512722015
57,3.6153588295,2.88077640533
58,7.05235242844,2.79462480545
59,-1.07109332085,5.39719057083
60,9.31717205048,3.00944519043
61,4.0579457283,4.77485513687
62,0.299462646246,-0.681581616402
63,0.154821947217,0.963331103325
64,0.00812230445445,4.53970575333
65,1.04440653324,2.61989331245
66,3.13203573227,1.673209548
67,1.69961261749,3.84994959831
68,1.95125186443,4.06615018845
69,0.3748036623,3.18110966682
70,6.95510721207,6.86081457138
71,-0.0408424437046,5.2566280365
72,2.4499065876,4.67759275436
73,7.61597776413,5.43743562698
74,-1.06019568443,5.34828853607
75,8.99693393707,1.42846655846
76,8.56429958344,4.45572805405
77,0.568838894367,1.53034675121
78,2.54633712769,3.36645793915
79,3.73715734482,3.09109663963
80,3.37916016579,4.60939073563
81,3.71050620079,4.45662355423
82,1.95382368565,3.48378920555
83,9.3336057663,3.38624668121
84,8.34543704987,3.70649027824
85,8.50936222076,0.929143667221
86,1.20158052444,0.437096983194
87,2.69486784935,0.524891257286
88,3.88673043251,0.333131998777
89,4.06163787842,-0.231329292059
90,8.51775074005,4.44691419601
91,2.91146254539,4.7616443634
92,8.45412158966,3.19968295097
93,-1.8417211771,5.41633987427
94,-1.81794428825,5.63515853882
95,-1.751511693,5.21969938278
96,0.633322060108,1.56962823868
97,4.50967407227,6.07606744766
98,-1.43794190884,1.35693597794
99,5.21692848206,4.28696060181
100,-0.868158638477,1.48997056484
101,3.25500798225,1.32706975937
102,4.96691179276,4.07909107208
103,5.2054977417,4.40602254868
104,5.26922225952,4.35894918442
105,0.347523778677,1.27193403244
106,0.217877596617,4.9762840271
107,0.469860911369,4.58243322372
108,1.26983439922,1.82244729996
109,8.17419242859,2.57166647911
110,3.68187332153,5.56737375259
111,-1.48572385311,4.16065454483
112,-1.39406085014,3.87330985069
113,8.69481372833,3.07357859612
114,-1.3727312088,4.43018960953
115,7.70039987564,2.93564510345
116,8.71113681793,3.95320725441
117,-1.46882855892,4.56376743317
118,7.56339454651,3.37512660027
119,0.553675591946,2.19067692757
120,8.45595359802,4.32712364197
121,2.98912167549,3.29842567444
122,2.53489613533,-1.67265188694
123,2.73774003983,-1.21178746223
124,3.83992791176,-2.69817852974
125,-0.624559104443,0.709822058678
126,3.93385004997,-2.61831021309
127,6.53983545303,-3.10945105553
128,0.715570688248,4.06547546387
129,0.864843547344,5.1491484642
130,3.1900844574,1.92311275005
131,3.09099173546,2.99440145493
132,3.34331035614,-1.84101617336
133,3.32712173462,-1.08139252663
134,1.34477102757,5.80937099457
135,3.6155025959,-2.16007709503
136,3.33618092537,-2.05512952805
137,-0.335954338312,4.13747644424
138,8.27970981598,4.5089097023
139,-0.316911011934,6.83773612976
140,0.0686013624072,6.84090328217
141,-0.200325787067,1.94339072704
142,0.844017744064,2.87908625603
143,1.81986892223,4.14553451538
144,8.60407161713,3.87218284607
145,-0.526287734509,5.98472452164
146,0.122002594173,5.02998447418
147,0.331936895847,4.98900747299
148,0.66272944212,5.96648311615
149,0.15415585041,5.0568022728
150,0.582019865513,4.94958877563
151,0.365901559591,6.58890962601
152,-0.0252963993698,6.5104393959
153,7.09432935715,1.87465071678
154,-0.191160455346,2.03160762787
155,7.41200494766,1.62808859348
156,0.642822802067,3.3551774025
157,-2.28077292442,3.94304203987
158,3.99259781837,6.31220006943
159,2.84215307236,-2.43443441391
160,-0.347423732281,6.43472671509
161,2.87183380127,0.748648166656
162,3.4228644371,0.392557948828
163,-1.91640329361,1.84203219414
164,7.64197874069,2.48879814148
165,3.93792796135,0.123744510114
166,9.1468744278,4.77051639557
167,-1.51997077465,3.54216170311
168,2.30333542824,1.66384613514
169,1.58974671364,3.45527434349
170,4.32894134521,3.00466966629
171,0.244711488485,1.84740185738
172,1.89188969135,2.56110429764
173,3.41258215904,2.50749659538
174,2.60427522659,0.472096502781
175,4.00769090652,0.805697381496
176,0.754054367542,1.58748304844
177,7.21393108368,-1.20611155033
178,7.43743562698,-1.28639149666
179,7.11739969254,-1.24519920349
180,1.32043790817,1.99286699295
181,-0.116836249828,2.27385663986
182,5.07405996323,3.428992033
183,2.10723042488,3.5620367527
184,3.77361321449,2.26096582413
185,3.7147231102,1.59695017338
186,3.10740542412,4.03651714325
187,2.69999217987,-1.76583135128
188,0.894928991795,5.17232275009
189,2.29186916351,3.66869735718
190,2.47412037849,3.21012020111
191,6.11529493332,-1.98971152306
192,5.77071237564,-1.91608333588
193,4.84503555298,-0.362202882767
194,3.74132609367,-1.26906621456
195,3.98854255676,-1.95030093193
196,2.50340676308,-1.61260402203
